ID_Perusahaan,ID_Tender,Spread_SPD_Scaled,Relative_Diff_RD_Scaled,Geographic_Diff_Scaled
634,165,0.30498943,0.3679314,0.3398606
911,111,0.25525102,0.43462044,0.30675974
769,147,0.31141073,0.4359033,0.08291173
444,61,0.072795205,0.39020836,0.76506567
644,29,0.2339575,0.2620986,0.19952542
309,180,0.0808174,0.6409035,0.5026812
110,31,0.8845511,0.85820085,0.86674976
485,115,0.54564846,0.5246756,0.24630708
696,34,0.58986825,0.970591,0.2783451
153,115,0.5334905,0.6581781,0.8667091
366,28,0.88107324,0.15736772,0.12490155
487,171,0.54477006,0.4625929,0.6678262
951,95,0.03192784,0.41727936,0.2823416
654,95,0.3113807,0.35247204,0.7482584
806,183,0.7982834,0.80549896,0.74222124
539,94,0.78161824,0.8149251,0.4944962
943,179,0.2888729,0.95456475,0.96835375
699,165,0.076654576,0.47604746,0.93721545
704,55,0.08466123,0.5315752,0.11234869
431,123,0.29743394,0.4261017,0.18975046
580,76,0.04926469,0.42321113,0.14783674
963,115,0.08590878,0.6705758,0.82244855
886,120,0.9242544,0.26439053,0.59451765
931,47,0.66177225,0.6334955,0.6340189
685,30,0.6788975,0.18914764,0.2902065
861,73,0.09446456,0.6774733,0.3949919
542,130,0.91961306,0.50687975,0.9208665
525,156,0.28563896,0.6314624,0.92081237
441,134,0.0433176,0.056871153,0.56498104
282,145,0.2596034,0.95428514,0.28537035
375,65,0.48354635,0.37672675,0.47173747
98,122,0.57132876,0.9069498,0.65709245
360,82,0.07871848,0.636635,0.5545527
91,188,0.5680691,0.40120506,0.41889256
967,119,0.5117679,0.9075972,0.38939568
369,74,0.6121064,0.8465814,0.2536794
491,19,0.15514994,0.7629234,0.38707444
29,50,0.8689465,0.78775835,0.75510126
501,54,0.07847918,0.98538405,0.41067365
655,162,0.76102114,0.041411288,0.9785372
617,119,0.71194756,0.6571751,0.45645648
775,54,0.79077864,0.35512823,0.9119453
836,48,0.9845028,0.9566966,0.83809334
446,41,0.46408647,0.058266368,0.38266337
465,24,0.7152135,0.53362155,0.92446226
296,13,0.0031097606,0.87909675,0.8190392
911,71,0.16170755,0.15938658,0.19080466
432,93,0.07922325,0.38468656,0.9157929
389,137,0.5536823,0.8024647,0.028952796
14,78,0.33390602,0.95795316,0.084094495
544,1,0.013924334,0.7332816,0.65586257
991,74,0.78685784,0.91193086,0.11536652
625,53,0.90667486,0.3137564,0.4757421
515,95,0.12616208,0.7925118,0.5878374
22,147,0.06610546,0.48570427,0.10795327
599,136,0.3701091,0.063040204,0.9996623
567,45,0.5018486,0.2561373,0.5366882
283,103,0.9632153,0.790914,0.92263645
58,165,0.39371264,0.13929678,0.80669534
776,155,0.059793737,0.9641366,0.697161
2,74,0.4716962,0.5775874,0.42360124
59,168,0.08174992,0.62138927,0.76915103
330,79,0.503302,0.8963912,0.5025543
747,124,0.104249485,0.6040813,0.2829633
429,20,0.09696274,0.8166744,0.46624878
874,61,0.16254656,0.022560775,0.75742537
304,155,0.032862186,0.27888754,0.28847063
265,191,0.17628662,0.039509714,0.7041666
988,21,0.6885204,0.7417594,0.92469144
246,59,0.8552008,0.19031294,0.22482987
315,34,0.7216054,0.77824646,0.22664133
739,161,0.008471909,0.7285584,0.9646293
765,51,0.011399419,0.14952622,0.58816904
538,167,0.2591575,0.3250936,0.66724306
682,82,0.9399489,0.35782194,0.32808235
412,98,0.74402946,0.98617756,0.26851347
143,60,0.3401225,0.8559512,0.075555354
954,109,0.567029,0.08466422,0.33039978
552,69,0.27131978,0.18394946,0.013504515
114,72,0.49560466,0.007362906,0.4162434
793,70,0.09986715,0.88960004,0.3526917
392,49,0.5767291,0.46812305,0.86135316
111,12,0.5889232,0.9027763,0.9504429
590,124,0.27598897,0.6559904,0.89279824
484,110,0.42221037,0.60439354,0.29745653
883,81,0.40027997,0.43031222,0.77142537
556,87,0.22162399,0.8601546,0.817102
816,96,0.43531775,0.6439246,0.69207585
268,88,0.7540531,0.8594356,0.20100065
221,77,0.19545572,0.19006884,0.8837219
114,191,0.0952468,0.23713112,0.24208985
998,151,0.9292225,0.1767096,0.6040758
819,194,0.03304066,0.9358573,0.7967548
383,199,0.47008446,0.4758654,0.4537736
336,77,0.5664118,0.93422824,0.29310408
994,113,0.20478792,0.0028359243,0.11558508
48,194,0.48607686,0.5930653,0.50623435
833,157,0.7627058,0.24414666,0.92434734
575,61,0.23447305,0.31377792,0.7536816
137,79,0.6891812,0.31183386,0.37485713
596,110,0.8707523,0.46199816,0.3745577
302,90,0.89995164,0.024233673,0.6572145
493,111,0.5123927,0.8057799,0.77270335
631,73,0.67943484,0.21957886,0.84271723
969,26,0.90666896,0.2249537,0.21351674
696,144,0.024623193,0.04452257,0.81662387
76,83,0.9316285,0.4551667,0.66547555
58,21,0.7396106,0.73001045,0.39953503
484,179,0.024776576,0.43638533,0.22945699
746,93,0.848774,0.67191803,0.013579238
915,103,0.012288835,0.75088364,0.6220178
740,167,0.35167244,0.5177527,0.9767279
78,29,0.9185221,0.016920397,0.61300486
503,155,0.26702225,0.1255753,0.13516095
275,67,0.57391745,0.6741103,0.35143232
427,76,0.68465406,0.73215914,0.50843805
149,148,0.41310042,0.85468644,0.42747417
61,161,0.08601351,0.83173996,0.64971465
254,90,0.030570071,0.3346197,0.33703148
584,172,0.07120904,0.70992374,0.70354915
382,67,0.16661529,0.14846167,0.055252276
870,123,0.24738972,0.81818044,0.52894855
599,92,0.34038875,0.448127,0.29805332
965,52,0.9509818,0.418161,0.5883409
186,85,0.020059133,0.124044135,0.2006355
218,24,0.0030887742,0.7707932,0.76788795
414,170,0.377833,0.18749814,0.5138082
374,15,0.71252066,0.9416739,0.86234075
338,78,0.712919,0.8898135,0.16109218
487,104,0.4156791,0.0018135516,0.8446777
901,196,0.34442475,0.17362541,0.34389484
956,85,0.025057718,0.96823514,0.41782373
694,94,0.027376363,0.19430219,0.31768402
205,168,0.55394363,0.15037607,0.0042800694
158,82,0.6297246,0.23293945,0.85989535
204,58,0.13222802,0.12890482,0.8290047
15,197,0.10038554,0.051070772,0.28228825
991,109,0.10859692,0.6335745,0.14939022
80,47,0.059400424,0.63306624,0.096304655
364,114,0.5560328,0.42708424,0.898366
908,66,0.021488003,0.5223685,0.8749118
448,97,0.980069,0.28026807,0.6566848
112,51,0.17106023,0.45757064,0.55715984
193,102,0.46865502,0.16413972,0.58135045
905,127,0.7572455,0.41353944,0.9666774
491,42,0.07571863,0.67808247,0.4071628
323,47,0.053085856,0.561067,0.71020013
855,184,0.51420534,0.88769835,0.10929791
271,102,0.725226,0.8982615,0.3628405
234,141,0.095664844,0.7220553,0.14144476
967,175,0.008628544,0.498635,0.2775083
789,43,0.9917361,0.7854983,0.97686553
92,81,0.068780184,0.524762,0.5114768
687,102,0.40384048,0.7001216,0.4289477
902,102,0.28841937,0.63136744,0.500985
928,5,0.21952172,0.42351624,0.6646997
447,42,0.87460864,0.3765907,0.31207606
133,103,0.10440393,0.8562079,0.030459587
255,30,0.54616207,0.96272516,0.05269544
558,40,0.5182147,0.37797746,0.8284382
437,154,0.7194545,0.93805224,0.86505103
997,23,0.18860722,0.90733474,0.16352804
560,20,0.07575066,0.55113894,0.04140108
470,65,0.13052863,0.6565523,0.48722717
949,98,0.08764322,0.5601498,0.8594729
324,85,0.08394408,0.61096424,0.0621382
261,121,0.07874902,0.48445958,0.25986606
753,63,0.0976311,0.42986602,0.49460274
634,10,0.6198112,0.378037,0.8462142
68,168,0.017294638,0.2613498,0.87510854
42,54,0.99349785,0.9199864,0.6793997
140,47,0.4607685,0.8637025,0.5855266
627,5,0.2096776,0.37298572,0.5907376
958,144,0.062350526,0.9234,0.07808573
820,59,0.4121476,0.98808306,0.3671637
124,101,0.9919122,0.033590626,0.8155978
295,20,0.55486315,0.41409713,0.88918734
368,5,0.67185897,0.0012146662,0.019316744
554,139,0.6082459,0.9137842,0.6675689
525,111,0.88442993,0.9224034,0.23025052
793,111,0.09637549,0.33403796,0.12821318
167,91,0.5822753,0.9155753,0.049254056
478,7,0.054700118,0.45412445,0.2216549
171,46,0.7667554,0.27586493,0.87618154
487,185,0.8845227,0.29108524,0.94588786
280,179,0.49601376,0.101204805,0.9878011
771,3,0.5902448,0.10033204,0.06456304
616,2,0.8947226,0.014723137,0.67532814
761,14,0.7051148,0.622286,0.69020754
153,22,0.6482881,0.89966375,0.74341893
442,176,0.9700776,0.49326435,0.4349631
653,135,0.12254388,0.90799665,0.89321995
12,147,0.37909278,0.34932405,0.24713838
107,9,0.7020815,0.027200693,0.05461201
866,121,0.37928194,0.2321645,0.32304433
287,84,0.76900077,0.650033,0.04452597
858,186,0.014432616,0.23356526,0.6485569
311,156,0.807744,0.31232688,0.93090546
253,199,0.050454862,0.03546477,0.59338003
229,20,0.07739736,0.2335674,0.5632358
503,193,0.13872358,0.926186,0.62858164
154,21,0.38671252,0.2886636,0.024319893
961,48,0.7716234,0.54990476,0.4086201
742,9,0.12265636,0.45255998,0.6687798
543,14,0.0038805418,0.09818537,0.82646734
622,185,0.32134193,0.33540595,0.4961761
605,182,0.021387137,0.82343954,0.88917106
245,123,0.4494427,0.9016033,0.68659276
572,169,0.032462243,0.47186977,0.21037771
987,57,0.36521682,0.2965484,0.89236176
918,181,0.80612993,0.26743352,0.34808564
902,172,0.28092706,0.3137519,0.015563075
496,183,0.036549192,0.47393924,0.55716527
653,16,0.34658536,0.6577985,0.6424676
202,11,0.0375775,0.7508138,0.0019553402
950,149,0.24492884,0.56899875,0.9891347
651,88,0.9591796,0.96012974,0.32956457
336,138,0.51271164,0.984838,0.101483196
481,166,0.07322741,0.016590657,0.4917986
598,105,0.05066403,0.10440716,0.684319
987,114,0.7863561,0.12674697,0.724035
312,92,0.59611493,0.570695,0.2470385
84,34,0.038555022,0.029592331,0.45902017
622,109,0.557511,0.54839087,0.83776116
587,68,0.42086548,0.9842746,0.4281426
758,176,0.45728683,0.59892285,0.49805212
533,101,0.47857028,0.6534214,0.5930981
210,185,0.012968137,0.9273888,0.6035616
840,79,0.8737965,0.36509666,0.6806286
371,138,0.04885658,0.26300704,0.8590752
799,94,0.11164319,0.41685462,0.17448333
700,118,0.08302499,0.6465764,0.52103525
327,65,0.9031704,0.9011904,0.3230503
723,12,0.90126044,0.201975,0.9082219
693,107,0.30179116,0.09687572,0.6576785
568,126,0.5023071,0.06050866,0.208563
849,169,0.48764578,0.44189656,0.8461144
181,36,0.79292095,0.73776,0.43780726
47,13,0.87632996,0.87773216,0.7031366
826,88,0.03332905,0.1666024,0.12753214
527,6,0.4542193,0.5510101,0.21685186
190,30,0.05748743,0.4053486,0.17311971
748,116,0.4183558,0.76938224,0.5647745
506,100,0.40729958,0.94939667,0.051211298
395,36,0.53638846,0.5356209,0.92419183
344,45,0.0045873728,0.04035447,0.13918376
558,93,0.47784936,0.9425675,0.7887889
816,146,0.9416187,0.95151937,0.82350576
894,177,0.069516666,0.42121753,0.6964195
952,142,0.3173217,0.82764983,0.23022585
732,181,0.91267097,0.034442622,0.6566835
852,137,0.062722124,0.050417446,0.33351043
616,92,0.7338978,0.094277695,0.41047505
70,93,0.3908774,0.6764673,0.37819418
165,91,0.6165802,0.7676463,0.032188505
44,153,0.8926547,0.44366264,0.1972441
544,1,0.049829163,0.9975688,0.7836541
226,24,0.17374964,0.5792465,0.97098905
147,186,0.38424006,0.8885493,0.33354637
946,163,0.7479732,0.48289695,0.0674821
72,86,0.7538222,0.18510465,0.0047417544
128,75,0.6221905,0.42041078,0.666976
907,105,0.87476176,0.43250692,0.8075265
405,166,0.0034976057,0.37516463,0.52413094
912,76,0.18278934,0.108613074,0.52115893
408,86,0.2414382,0.8426533,0.57266414
689,171,0.0018209912,0.35962072,0.8877459
482,24,0.097513326,0.997281,0.4258989
360,145,0.93462765,0.15040435,0.6685104
508,141,0.5165934,0.74496824,0.34969074
870,95,0.7333623,0.5948357,0.47612524
658,76,0.3786303,0.47874248,0.7508247
887,77,0.918972,0.9293786,0.7072442
888,65,0.8574126,0.47028914,0.9477648
691,2,0.92810893,0.371565,0.29359916
40,71,0.028104266,0.5933409,0.232473
88,77,0.73057926,0.56169605,0.57741433
335,180,0.47558346,0.2124836,0.2621448
392,190,0.20097965,0.6715685,0.140536
203,174,0.43597096,0.64500546,0.90406775
264,121,0.88591886,0.6749247,0.07820052
955,59,0.7300851,0.17381914,0.54432863
529,56,0.72394824,0.12303293,0.08590493
763,32,0.022332935,0.3846929,0.63462543
103,121,0.6618453,0.8487092,0.067137316
661,128,0.34484363,0.07692285,0.586473
811,108,0.016308341,0.8800928,0.95825315
979,88,0.42530817,0.3719301,0.8457278
209,124,0.29015684,0.08541655,0.27393648
189,81,0.07455254,0.7404169,0.21028504
59,148,0.04145454,0.27818248,0.42134413
558,161,0.3997266,0.40734902,0.78728867
55,170,0.17658697,0.6231078,0.24517064
626,49,0.2748808,0.5722911,0.50736135
677,89,0.99925905,0.33442512,0.18312731
846,44,0.23783708,0.2070751,0.9540079
953,184,0.52145314,0.94618565,0.057747826
113,109,0.07154441,0.19813676,0.4506401
575,118,0.61663926,0.26490253,0.9918591
314,14,0.06678542,0.5188092,0.88981056
95,36,0.5577956,0.47448102,0.12513232
963,125,0.026249621,0.32092878,0.44711018
728,120,0.52872723,0.68624824,0.9595418
686,66,0.8649096,0.67436826,0.61782074
317,77,0.5865719,0.25980702,0.22408423
646,138,0.79441214,0.94922364,0.96267873
120,76,0.013589183,0.5597744,0.1821433
626,129,0.19584888,0.6819021,0.31373522
341,15,0.055544846,0.6551248,0.87335676
597,8,0.1797812,0.51524603,0.67936397
781,14,0.022086995,0.81557035,0.78953433
692,56,0.24823977,0.98612005,0.45483896
317,12,0.9608078,0.40132603,0.25838202
77,96,0.26000237,0.17689776,0.15400016
509,109,0.68816274,0.48841143,0.07672248
690,10,0.31845284,0.5018385,0.0679824
712,142,0.60344005,0.6670843,0.26037282
230,36,0.4540452,0.6514594,0.9586917
166,188,0.4476012,0.8148909,0.3769278
756,0,0.8813848,0.1308028,0.51588887
7,183,0.21556465,0.6214277,0.9670205
687,39,0.9098688,0.5887457,0.6248654
552,160,0.73050416,0.974686,0.5106885
666,139,0.7105053,0.73987806,0.4601354
247,102,0.28610775,0.74825275,0.1758235
694,38,0.020705828,0.1267881,0.53111374
146,99,0.2273682,0.85675144,0.55832756
214,137,0.33567828,0.86057276,0.22977105
45,75,0.8765616,0.47493267,0.37443838
34,127,0.69222456,0.28724703,0.48954725
627,19,0.74779755,0.81906754,0.37980688
67,69,0.55659086,0.53678566,0.8980349
896,28,0.030394431,0.25283563,0.44535938
522,158,0.33905527,0.309442,0.13574836
425,62,0.6610728,0.06047648,0.9741292
381,141,0.4277884,0.52558136,0.95266116
699,34,0.086403795,0.20077653,0.5510425
933,86,0.3353068,0.9502109,0.11802757
835,53,0.97712034,0.24741215,0.43588588
332,33,0.52089274,0.6142766,0.36591375
415,11,0.15960638,0.76666033,0.41809016
893,195,0.819958,0.4131951,0.2611588
973,73,0.0060713533,0.14406079,0.74683636
740,44,0.34889024,0.552925,0.32714087
523,171,0.7835992,0.7661038,0.68220365
790,42,0.207919,0.6935538,0.17268999
106,43,0.23374118,0.2866943,0.08955968
53,108,0.049794935,0.6634651,0.514094
636,145,0.33868033,0.39368838,0.828516
751,173,0.5730869,0.19521883,0.6952692
375,84,0.5391597,0.03192192,0.8005454
0,100,0.50086457,0.049394425,0.46723127
956,88,0.08702864,0.7366978,0.4954998
172,125,0.057815142,0.8434928,0.87032473
833,37,0.372735,0.6067643,0.748326
260,30,0.057051215,0.16799477,0.44130173
124,180,0.08058878,0.088904515,0.8340703
670,179,0.9278673,0.20493108,0.87153935
210,166,0.041364994,0.11973796,0.6313954
70,76,0.90414184,0.99355656,0.19850455
229,94,0.08039236,0.46503696,0.87573034
258,130,0.23088367,0.9637489,0.16537726
780,103,0.35899165,0.5313665,0.25507462
443,185,0.00814701,0.92122567,0.7548599
131,99,0.08079097,0.78463143,0.21786
128,73,0.054775525,0.8762644,0.45462316
365,22,0.5331154,0.23282623,0.66180384
524,127,0.54627603,0.9482249,0.5943178
733,0,0.4533091,0.014536179,0.80369365
356,51,0.9643243,0.064376175,0.0799935
699,108,0.020946061,0.8973405,0.053674858
103,71,0.5838675,0.716461,0.9142579
995,37,0.32609048,0.79308677,0.5443102
976,133,0.12319615,0.83585393,0.090451665
488,91,0.5861622,0.96042264,0.37164134
174,186,0.6280571,0.11781576,0.31210908
953,138,0.63715994,0.23192048,0.9868972
633,104,0.36698952,0.7323442,0.38093108
797,193,0.61850244,0.17832932,0.14614315
140,118,0.9318248,0.09116647,0.82175595
263,68,0.5669849,0.94109774,0.46950454
512,191,0.4563996,0.8138361,0.24773607
894,105,0.030700121,0.40738627,0.24377064
336,176,0.81366587,0.98015225,0.03554336
359,139,0.760324,0.08920442,0.8095655
944,153,0.21497554,0.84641606,0.33004224
304,173,0.08071761,0.85075444,0.52455175
798,128,0.91081876,0.20716423,0.7978251
981,152,0.5600936,0.39446482,0.73520684
219,82,0.098379515,0.434841,0.61462575
824,123,0.40864402,0.16859967,0.8200181
638,107,0.5657648,0.15774605,0.61288637
662,19,0.021118337,0.4413591,0.97945917
934,152,0.27002066,0.9181706,0.99807423
332,87,0.9001724,0.055844117,0.10990366
107,11,0.057246096,0.2269768,0.18322293
168,126,0.74063736,0.016549647,0.6053453
934,64,0.07281342,0.8058513,0.15203822
929,133,0.6494432,0.9841469,0.059842575
247,144,0.21406715,0.700155,0.40827325
297,83,0.03212016,0.71781397,0.9883818
774,163,0.79165137,0.11732751,0.015063049
60,0,0.07814844,0.55344075,0.31051815
186,95,0.7120339,0.7700878,0.4761332
533,24,0.39285457,0.82752126,0.38117012
545,148,0.7387824,0.50865775,0.88458896
301,138,0.9334259,0.7513323,0.61516047
574,103,0.3815174,0.15701142,0.33707196
924,141,0.7874146,0.783273,0.6799051
89,29,0.026869034,0.092458,0.8637317
673,164,0.8776042,0.6243338,0.5037918
882,29,0.69024336,0.26414,0.18500134
218,134,0.041920852,0.46486872,0.6798836
943,45,0.547261,0.9776458,0.3895543
192,119,0.7666316,0.54886067,0.40579954
906,158,0.915859,0.31352428,0.40297285
201,36,0.43466106,0.4255964,0.38390493
185,85,0.12873846,0.45854393,0.1536451
203,92,0.38254666,0.17956635,0.7521486
619,4,0.022076197,0.60697955,0.094136395
671,31,0.7331874,0.87731916,0.13964206
290,23,0.8164023,0.04855806,0.19282922
861,195,0.065791525,0.41243333,0.33543673
909,61,0.095144235,0.5394444,0.338942
960,190,0.044117827,0.10119539,0.42650878
585,74,0.11600241,0.9499796,0.41860837
898,38,0.29601735,0.96273005,0.38858846
206,164,0.34161416,0.08938016,0.7347229
355,120,0.16998442,0.7247915,0.14100362
166,16,0.4542734,0.6442825,0.19544788
997,189,0.48920882,0.2890915,0.22007959
241,16,0.46618563,0.46991774,0.075120196
510,22,0.04981613,0.9461601,0.69449043
565,12,0.35026678,0.20827141,0.42526412
139,164,0.9566635,0.4560829,0.8883621
712,36,0.36873814,0.14298989,0.1119805
779,84,0.67274344,0.7917247,0.1282623
580,152,0.6424326,0.4227163,0.71825707
787,63,0.5034829,0.007147339,0.45263582
721,33,0.39345634,0.59685725,0.6464036
887,15,0.9738473,0.68687826,0.79720646
292,160,0.7348202,0.8167163,0.40673402
398,163,0.084995136,0.9048734,0.20706299
417,14,0.33340684,0.75023997,0.23204228
936,52,0.13385966,0.09707797,0.4844914
910,20,0.5326337,0.7701149,0.32285234
388,153,0.088076144,0.44170552,0.60012805
826,139,0.08741024,0.65332234,0.4488764
419,62,0.97217745,0.9107399,0.7334107
36,39,0.43693322,0.25415298,0.97805643
440,149,0.3128242,0.07305025,0.08677304
102,117,0.5554951,0.08883891,0.78235424
352,100,0.36223978,0.9562942,0.6865229
771,113,0.5761724,0.21890439,0.99573374
704,15,0.080906294,0.30158076,6.15824e-05
809,46,0.515685,0.8028007,0.26841122
736,33,0.18273544,0.636127,0.7476817
663,136,0.047663998,0.06804466,0.03381849
